Series Name,Series Code,Country Name,Country Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Population density (people per sq. km of land area),EN.POP.DNST,Comoros,COM,123.6184806,126.0848965,128.5518496,131.2240688,134.3922578,138.2536225,142.9086466,148.2536222,154.0214888,159.8318056,165.4105265,170.6641535,175.6829604,180.5996717,185.634599,190.9387363,196.5394884,202.3933303,208.4701705,214.7404551,221.1681819,227.7657099,234.5233668,241.4153602,248.4024636,255.4508245,262.5615175,269.7221835,276.9398082,284.1740906,291.4330909,298.7039128,306.0069755,313.3858038,320.9177756,328.6550134,336.606652,344.7716168,353.1590427,361.7689296,370.6028895,379.6716694,388.9688212,398.4443717,408.0547959,417.7452845,427.5077775,437.3412001
Population density (people per sq. km of land area),EN.POP.DNST,"Congo, Dem. Rep.",COD,8.82690545,9.070848459,9.316672769,9.567695022,9.828691912,10.10281247,10.39256479,10.69633665,11.00830815,11.32025849,11.62696368,11.92753667,12.22614896,12.52899186,12.84474229,13.18066606,13.53471207,13.90737214,14.31101255,14.7613705,15.26742816,15.83919367,16.46805937,17.12173706,17.75566265,18.33935467,18.86029995,19.33225116,19.78340442,20.25522728,20.77846805,21.36192188,21.99848526,22.68391963,23.40878234,24.1661644,24.95667806,25.78402902,26.64749123,27.54618292,28.47923689,29.44582299,30.44518074,31.47650339,32.538959,33.63161112,34.75403145,35.90514722
Population density (people per sq. km of land area),EN.POP.DNST,"Congo, Rep.",COG,3.885461201,3.999704246,4.118658858,4.24198243,4.369121523,4.499718887,4.633551977,4.770743777,4.911660322,5.056708638,5.206248902,5.360562225,5.519399707,5.68211713,5.847715959,6.015554905,6.185537335,6.358187408,6.534304539,6.714980966,6.901133236,7.093133236,7.291221083,7.495967789,7.70818448,7.928366032,8.157569546,8.3961347,8.643183016,8.897314788,9.1578653,9.422937042,9.693666179,9.976345534,10.2795549,10.60841874,10.96673792,11.35027526,11.74666471,12.13877306,12.51458565,12.86923572,13.20702196,13.53663543,13.87108053,14.21989751,14.58564861,14.96545242
Population density (people per sq. km of land area),EN.POP.DNST,Costa Rica,CRI,36.18084606,37.13429299,38.0761653,39.02299256,39.99688602,41.01425774,42.08141402,43.19653349,44.35851939,45.56333725,46.80722679,48.09220525,49.41938895,50.78378378,52.17828045,53.59796318,55.03803369,56.49923619,57.98920877,59.51846847,61.09347826,62.71220133,64.3658441,66.04578927,67.74057971,69.43858206,71.13909127,72.83488053,74.49837446,76.09537799,77.60227184,79.00654132,80.31580494,81.55215433,82.74882491,83.93070897,85.10403447,86.26376812,87.40942029,88.53779867,89.64704269,90.73807286,91.81355268,92.87322758,93.9168821,94.94328241,95.9527027,96.94386996
Population density (people per sq. km of land area),EN.POP.DNST,Cote d'Ivoire,CIV,16.04422642,16.7570566,17.53471069,18.36951572,19.2493239,20.16478931,21.11305031,22.09589937,23.1140566,24.16955346,25.26305031,26.39525472,27.56285849,28.75764465,29.96888994,31.1892956,32.41283333,33.6421195,34.88914465,36.17122327,37.49961321,38.87549371,40.29063208,41.73472642,43.19318553,44.65333962,46.11675157,47.58070126,49.02331447,50.41689623,51.74423899,52.99693711,54.18722956,55.34468553,56.51098742,57.71859748,58.97772327,60.28690881,61.6527327,63.07907862,64.56902516,66.12784591,67.75845283,69.45756289,71.21912893,73.03818553,74.91419497,76.84738679
Population density (people per sq. km of land area),EN.POP.DNST,Croatia,HRV,78.91704525,79.2572885,79.60228939,79.95279914,80.31944196,80.70259345,81.12920766,81.55197639,81.93677339,82.18168485,82.27118583,82.48093364,82.88739045,83.31700948,83.71105348,84.08901806,84.44725452,84.77454838,85.05109998,85.26667859,85.44746915,83.86732248,81.84256841,82.28336612,83.2055804,82.6333393,81.40580564,81.0096463,81.06125917,80.71180469,79.91954928,76.9029154,76.94820247,76.97011268,76.922802,77.02189064,77.04001072,77.02317727,77.01402788,76.93318442,76.75888134,76.49431737,76.2608649,76.04876698,75.73961758,75.11801287,74.59522873,73.7049857
Population density (people per sq. km of land area),EN.POP.DNST,Cuba,CUB,81.12235568,82.57060521,84.03486965,85.46372439,86.78719739,87.95569832,88.95891993,89.81510242,90.54044693,91.16248603,91.70818436,92.16842644,92.55416201,92.93579143,93.40455307,94.02151769,94.82215084,95.77879888,96.81108939,97.80234637,98.66840782,99.38121043,99.9663594,100.4590875,100.9167784,101.3803724,101.8556145,102.3252514,102.7811173,103.2092179,103.5980447,103.9540689,105.2697716,105.5374342,105.7265764,105.8021608,105.8089636,105.7038895,105.5709414,105.4745303,105.4662909,105.150241,105.7511164,108.2586836,108.6993078,108.8711882,108.9704768,109.010373
Population density (people per sq. km of land area),EN.POP.DNST,Curacao,CUW,325.9887387,331.9572072,332.6801802,330.8828829,334.1238739,335.8761261,336.4842342,336.6193694,334.1013514,332.9977477,333.4256757,334.75,338.0653153,340.4481982,342.2072072,343.9436937,343.8333333,341.1171171,336.1576577,330.9391892,327.4774775,325.231982,324.1261261,324.9977477,325.7432432,326.8896396,329.518018,330.981982,325.3873874,314.027027,301.4864865,290.6463964,291.0022523,297.0653153,302.2342342,310.0405405,318.1058559,324.4504505,328.5585586,330.704955,334.9166667,339.7094595,342.5405405,346.4459459,351.1463964,355.8108108,359.6036036,360.7545045
Population density (people per sq. km of land area),EN.POP.DNST,Cyprus,CYP,66.40887446,67.19253247,67.96515152,68.73452381,69.51645022,70.31937229,71.16093074,72.02651515,72.86222944,73.59361472,74.1780303,74.58582251,74.85952381,75.11655844,75.51017316,76.15638528,77.09307359,78.28744589,79.70497835,81.28214286,82.96699134,84.75367965,86.64621212,88.60887446,90.59632035,92.57391775,94.5262987,96.4491342,98.34437229,100.2214286,102.0876623,103.925974,105.7320346,107.5284632,109.3515152,111.2188312,113.1501082,115.1204545,117.0522727,118.8401515,120.4125541,121.7351732,122.8404762,123.7950216,124.7061688,125.6477273,126.6436147,127.6709957
Population density (people per sq. km of land area),EN.POP.DNST,Czech Republic,CZE,127.5795393,127.1750356,127.7032742,128.4103274,129.266973,130.1749709,131.0461887,131.8332471,132.5494759,133.1997023,133.3530866,133.3064708,133.490695,133.6075579,133.6898279,133.7791899,133.8453087,133.9111945,134.014184,134.089142,133.7304905,133.4098356,133.5463052,133.6851948,133.7334929,133.6515206,133.4960657,133.3522842,133.2259997,133.0899444,132.7172641,132.2195548,131.964747,131.9269833,131.9842221,132.1669169,132.5424595,133.3181618,134.4285178,135.1965825,135.6086225,135.8892802,136.0971773,136.1599586,136.30338,136.589289,136.8341362,137.1981093
Population density (people per sq. km of land area),EN.POP.DNST,Denmark,DNK,116.3265754,117.137739,117.8096767,118.5239792,119.0771064,119.4208638,119.7214067,120.0948549,120.4684447,120.7362199,120.8831288,120.8487966,120.7600283,120.6771354,120.6139453,120.6628362,120.8243039,120.948903,121.0076905,121.080302,121.2771644,121.5923095,121.8800377,122.2867782,122.7004478,123.3413387,124.0413387,124.5578836,125.0110535,125.425383,125.8452981,126.2970304,126.7011784,127.046288,127.3750412,127.72642,128.1468772,128.7164271,129.4749234,130.1695734,130.7490691,131.2885223,133.1643725,133.7206954,134.4004525,135.3532508,136.4136699,137.2941176
Population density (people per sq. km of land area),EN.POP.DNST,Djibouti,DJI,6.887791199,7.306816221,7.731837791,8.221225194,8.851639344,9.671397757,10.72286454,11.97062123,13.28766178,14.49892148,15.48576359,16.17502157,16.62083693,16.98886972,17.51583261,18.36121657,19.60142364,21.15314927,22.82135462,24.32545298,25.47014668,26.17963762,26.53382226,26.6822692,26.84926661,27.19534081,27.76764452,28.51005177,29.35560828,30.19736842,30.95703192,31.62273512,32.22355479,32.77139776,33.28744607,33.79007765,34.27795513,34.74767041,35.21820535,35.71281277,36.24667817,36.82804142,37.45194133,38.10582399,38.77031924,39.43024159,40.0824849,40.72894737
Population density (people per sq. km of land area),EN.POP.DNST,Dominica,DMA,94.764,95.424,95.64133333,95.65066667,95.736,96.12533333,96.872,97.92,99.04533333,99.94,100.4186667,100.412,100.004,99.31066667,98.468,97.60133333,96.71066667,95.78933333,94.944,94.29733333,93.892,93.832,94.05866667,94.44133333,94.724,94.79733333,94.58133333,94.132,93.58,93.11333333,92.86666667,92.88133333,93.116,93.46666667,93.84266667,94.11866667,94.29066667,94.39333333,94.436,94.468,94.504,94.55466667,94.62,94.688,94.78,94.91066667,95.076,95.27733333
Population density (people per sq. km of land area),EN.POP.DNST,Dominican Republic,DOM,93.14262058,95.78161871,98.43632788,101.1066239,103.7919478,106.4921755,109.2065825,111.9333471,114.6675637,117.404202,120.1392465,122.8712275,125.6007038,128.3308011,131.0652867,133.8072656,136.554792,139.3072449,142.0708135,144.8538191,147.6608156,150.4949079,153.3500724,156.2091285,159.050031,161.8556614,164.6193956,167.34438,170.0357276,172.7030221,175.3533637,177.9880149,180.6039122,183.1984475,185.7678327,188.3100186,190.8235562,193.3111364,195.7788243,198.2350859,200.685593,203.1299938,205.5663631,207.9947009,210.4156075,212.8271579,215.2296212,217.6181122
Population density (people per sq. km of land area),EN.POP.DNST,Ecuador,ECU,21.92376824,22.56689062,23.2241692,23.89410129,24.57477243,25.26489669,25.96368661,26.67144921,27.38893585,28.11758416,28.85849588,29.61151568,30.37637986,31.15371334,31.94430718,32.74855151,33.56622598,34.39661899,35.23905144,36.09258055,36.95612628,37.82861942,38.70874512,39.59495015,40.48548259,41.37842797,42.27414391,43.1709724,49.11599694,50.09709696,51.05944194,51.9997866,52.9210219,53.83184893,54.74467708,55.66857384,56.60889032,57.56384684,58.52689241,59.48793687,60.4409607,61.37817281,62.30512965,63.24478177,64.22869222,65.27629248,66.40004429,67.58480029
Population density (people per sq. km of land area),EN.POP.DNST,"Egypt, Arab Rep.",EGY,34.67160581,35.47331358,36.26767693,37.06520066,37.88050229,38.72534231,39.6029233,40.51392737,41.46439902,42.46063087,43.50701994,44.60305691,45.74744688,46.94187152,48.18789693,49.48388367,50.83364709,52.22934351,53.64332312,55.03911296,56.3910543,57.68702496,58.9349681,60.15436034,61.37506053,62.61895022,63.89233914,65.1888794,66.502857,67.82419107,69.1461761,70.47331458,71.81178663,73.15897031,74.5110985,75.86877191,77.22503692,78.58970918,80.00007936,81.5056487,83.13951982,84.91561605,86.81725853,88.80871967,90.83796675,92.86508313,94.87877041,96.88341253
Population density (people per sq. km of land area),EN.POP.DNST,El Salvador,SLV,176.1663309,180.8181775,185.482446,190.1328537,194.7366906,199.2658034,204.9952703,209.3850386,213.6426158,217.7185811,221.5798263,225.2106178,228.6320946,231.8984073,235.0885618,238.2628861,241.4254826,244.572249,247.7448842,250.994305,254.3474421,257.8280888,261.4055502,264.9844112,268.4323842,271.6505792,274.6109073,277.3303089,279.8149131,282.0871622,284.1667954,286.0524131,287.7478764,289.2894305,290.7237934,292.0908784,293.4072876,294.6819498,295.934556,297.1856178,298.4495656,299.7378378,301.0580598,302.4165058,303.8189189,305.2666023,306.7636583,308.3070463
Population density (people per sq. km of land area),EN.POP.DNST,Equatorial Guinea,GNQ,10.83714795,10.65404635,10.32089127,9.898253119,9.474901961,9.11942959,8.84,8.633012478,8.544670232,8.626737968,8.910124777,9.425098039,10.14723708,10.98773619,11.82003565,12.55322638,13.15590018,13.65351159,14.08060606,14.49625668,14.94431373,15.4314795,15.94531194,16.49329768,17.0801426,17.71008913,18.39048128,19.12513369,19.91058824,20.74046346,21.61073084,22.51928699,23.47180036,24.48,25.55967914,26.72139037,27.96777184,29.29365419,30.68948307,32.14256684,33.64131907,35.18192513,36.7626025,38.37479501,40.00983957,41.66017825,43.32188948,44.99112299
Population density (people per sq. km of land area),EN.POP.DNST,Eritrea,ERI,12.97965347,13.33837624,13.71086139,14.09664356,14.49488119,14.90533663,15.32648515,15.75861386,16.20563366,16.67266337,17.16253465,17.66892079,18.18636634,18.71839604,19.27034653,19.8409604,20.44350495,21.06358416,21.63965347,22.09050495,22.36290099,22.43918812,22.35243564,22.16461386,21.96465347,21.8239802,21.74716832,21.73444554,21.84586139,22.15252475,22.69718812,23.51209901,24.56493069,25.75220792,26.92874257,27.98672277,28.89311881,29.66867327,30.32454455,30.89029703,31.39044554,31.82150495,..,..,..,..,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Estonia,EST,32.08483133,32.48301486,32.85015334,33.16704411,33.45527247,33.71908469,33.96027365,34.21115829,34.44652041,34.63866478,34.84828969,35.09473933,35.34828969,35.59200283,35.82488795,36.06466148,36.33380514,36.61762208,36.84595423,36.99294645,37.01755131,36.83213022,36.1663364,35.24718094,34.50139184,33.89087049,33.39452701,33.01568766,32.70007077,32.79650861,32.95553197,32.7462845,32.53951404,32.33592828,32.14319415,31.95977825,31.77188016,31.62727058,31.5425808,31.48183534,31.41012031,31.31490918,31.20301958,30.31969174,30.24028065,30.26011042,30.2689211,30.30559006
Population density (people per sq. km of land area),EN.POP.DNST,Eswatini,SWZ,25.07284884,25.81261628,26.57203488,27.3580814,28.1830814,29.05598837,29.97668605,30.94534884,31.96488372,33.04156977,34.1777907,35.37093023,36.6169186,37.91366279,39.2580814,40.64418605,42.06947674,43.52511628,44.98651163,46.42482558,47.81511628,49.14337209,50.40656977,51.61081395,52.76860465,53.88610465,54.97139535,56.01313953,56.97197674,57.79697674,58.45552326,58.93075581,59.24761628,59.46523256,59.6677907,59.91738372,60.23790698,60.61930233,61.04331395,61.48063953,61.90912791,62.32744186,62.74930233,63.18831395,63.66401163,64.18860465,64.76651163,65.39261628
Population density (people per sq. km of land area),EN.POP.DNST,Ethiopia,ETH,28.415077,29.248643,30.140804,31.036662,31.861352,32.566854,33.128149,33.577242,33.993301,34.487799,35.141712,35.984528,36.995248,38.142674,39.374348,40.652141,41.965693,43.329231,44.757203,46.272299,47.887865,49.609969,51.423585,53.295566,55.180998,57.047908,58.88353,60.697443,62.507724,64.343013,66.224804,68.159423,70.142091,72.170584,74.239505,76.346311,78.489206,80.674348,82.916235,85.233913,87.639964,90.139927,92.726971,95.385785,98.094253,100.835458,103.603501,106.400024
Population density (people per sq. km of land area),EN.POP.DNST,Faroe Islands,FRO,27.94340852,28.26504174,28.59956895,28.93051449,29.26217637,29.58380959,29.88681818,30.1819471,30.47134537,30.75644565,31.04369492,31.32163187,31.59598716,31.86819345,32.15687538,32.47134529,32.82091547,33.20128795,33.54584381,33.78653147,33.86389537,33.75358019,33.48065756,33.14183236,32.8481361,32.68266333,32.6755,32.80515616,33.02005586,33.26360886,33.47779223,33.66547131,33.83452574,33.97707588,34.09741971,34.18481226,34.23495552,34.25859449,34.25501283,34.24641684,34.25071483,34.25716183,34.27148847,34.30658876,34.35529936,34.4204856,34.50787815,34.62105866
Population density (people per sq. km of land area),EN.POP.DNST,Fiji,FJI,28.49272031,29.09879584,29.71231527,30.33048714,30.94772852,31.56135742,32.15966065,32.74745484,33.35429666,34.02216749,34.77323481,35.63333333,36.57799672,37.52036125,38.34061303,38.95867542,39.33437329,39.50645868,39.56923919,39.66031746,39.87810619,40.25183361,40.74816639,41.32255063,41.90525452,42.44252874,42.93300493,43.39003831,43.79622332,44.13262178,44.39003831,44.54980843,44.62271483,44.66754242,44.76518883,44.97011494,45.31308155,45.76847291,46.27044335,46.72342638,47.06174056,47.26048166,47.34915161,47.37865353,47.42490421,47.5438971,47.75035577,48.02731253
Population density (people per sq. km of land area),EN.POP.DNST,Finland,FIN,15.12297515,15.14207295,15.23246659,15.31921928,15.39963229,15.4681375,15.51483634,15.55829804,15.60303359,15.64296267,15.69170032,15.75877081,15.84731278,15.9420434,16.02745658,16.09444171,16.14680062,16.19266227,16.23980104,16.29853574,16.37096096,16.46061919,16.55337339,16.63366164,16.70551561,16.76939492,16.82449522,16.87460192,16.91945894,16.95877737,16.99402147,17.03275879,17.07409304,17.11485604,17.16462129,17.22346761,17.31698399,17.39195633,17.48403751,17.56785456,17.64841066,17.73099477,17.81556155,17.89783145,17.97200303,18.03011089,18.08200783,18.1244908
Population density (people per sq. km of land area),EN.POP.DNST,France,FRA,94.88853676,95.64388677,96.41419755,97.17135922,97.87355583,98.49294598,99.02006416,99.47239318,99.88174839,100.2931454,100.7395007,101.2303438,101.7574711,102.3141839,102.8874408,103.4664212,104.0534317,104.6497799,105.2422966,105.8141125,106.3537461,106.9447506,107.477848,107.9445515,108.3471039,108.7392155,109.1249243,109.5116375,109.9160399,110.4829669,111.2420962,112.0546543,112.8725213,113.613134,114.5154765,115.3840639,116.1913406,116.9124418,117.5676412,118.1740731,118.75934,119.3351212,119.9141093,120.5330001,121.1126895,121.6190587,122.1055871,122.1154053
Population density (people per sq. km of land area),EN.POP.DNST,French Polynesia,PYF,30.18989071,31.25191257,32.36065574,33.50901639,34.67868852,35.85601093,37.0352459,38.2215847,39.41994536,40.63961749,41.88551913,43.15655738,44.44945355,45.75163934,47.06256831,48.36803279,49.67677596,50.97923497,52.25846995,53.47704918,54.61885246,55.66284153,56.62431694,57.55245902,58.52377049,59.58224044,60.74371585,61.9852459,63.2704918,64.54125683,65.76120219,66.92103825,68.02513661,69.04453552,69.9431694,70.70491803,71.31420765,71.78169399,72.14781421,72.47377049,72.80191257,73.14153005,73.49672131,73.86010929,74.2363388,74.62404372,75.0204918,75.43797814
